Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOCC_PROTEASOME_COMPLEX	57	-0.606661294106259	-2.35251571979731	8.10965724204065e-08	1.6269594358982e-05	1.4373727225419e-05	5173	tags=58%, list=18%, signal=47%	ENSG00000129084/ENSG00000165916/ENSG00000103035/ENSG00000175166/ENSG00000008018/ENSG00000100902/ENSG00000095261/ENSG00000087191/ENSG00000108671/ENSG00000100567/ENSG00000161057/ENSG00000101182/ENSG00000101843/ENSG00000041357/ENSG00000185627/ENSG00000165280/ENSG00000068878/ENSG00000136930/ENSG00000100804/ENSG00000159459/ENSG00000100911/ENSG00000131467/ENSG00000125818/ENSG00000115233/ENSG00000173692/ENSG00000100519/ENSG00000114062/ENSG00000009335/ENSG00000116750/ENSG00000163636/ENSG00000143106/ENSG00000101557/ENSG00000197170
GOCC_ENDOPEPTIDASE_COMPLEX	71	-0.536013410199436	-2.15641716840307	8.44093347877065e-07	0.000117598616285484	0.000103895056955804	5173	tags=49%, list=18%, signal=40%	ENSG00000129084/ENSG00000132906/ENSG00000165916/ENSG00000103035/ENSG00000175166/ENSG00000008018/ENSG00000100902/ENSG00000095261/ENSG00000087191/ENSG00000108671/ENSG00000100567/ENSG00000161057/ENSG00000101182/ENSG00000101843/ENSG00000041357/ENSG00000185627/ENSG00000165280/ENSG00000068878/ENSG00000142892/ENSG00000136930/ENSG00000100804/ENSG00000159459/ENSG00000100911/ENSG00000131467/ENSG00000125818/ENSG00000115233/ENSG00000173692/ENSG00000100519/ENSG00000114062/ENSG00000009335/ENSG00000116750/ENSG00000163636/ENSG00000143106/ENSG00000101557/ENSG00000197170
GOCC_ORGANELLAR_RIBOSOME	76	-0.525942865229085	-2.12962013864668	9.99287342887735e-07	0.000135457450493336	0.000119672832713682	5962	tags=50%, list=21%, signal=40%	ENSG00000149792/ENSG00000125445/ENSG00000048544/ENSG00000254858/ENSG00000172590/ENSG00000143314/ENSG00000136897/ENSG00000182180/ENSG00000082515/ENSG00000197345/ENSG00000074071/ENSG00000204822/ENSG00000266472/ENSG00000243147/ENSG00000242485/ENSG00000243927/ENSG00000106591/ENSG00000163319/ENSG00000185608/ENSG00000132313/ENSG00000278845/ENSG00000175581/ENSG00000259494/ENSG00000135900/ENSG00000136522/ENSG00000172172/ENSG00000061794/ENSG00000181991/ENSG00000198015/ENSG00000090263/ENSG00000114686/ENSG00000178694/ENSG00000101181/ENSG00000115364/ENSG00000112996/ENSG00000135972/ENSG00000132676/ENSG00000113048
GOCC_PROTEIN_DNA_COMPLEX	191	0.400908415209764	1.86624558779559	1.0216946081264e-06	0.000136648248188212	0.00012072486885356	5366	tags=38%, list=19%, signal=31%	ENSG00000175197/ENSG00000180573/ENSG00000175482/ENSG00000178971/ENSG00000187837/ENSG00000270276/ENSG00000277775/ENSG00000124635/ENSG00000273703/ENSG00000278828/ENSG00000288859/ENSG00000213676/ENSG00000278705/ENSG00000158373/ENSG00000185024/ENSG00000197238/ENSG00000158406/ENSG00000273213/ENSG00000168298/ENSG00000092330/ENSG00000276966/ENSG00000185130/ENSG00000274618/ENSG00000273542/ENSG00000185591/ENSG00000147536/ENSG00000163882/ENSG00000287080/ENSG00000197903/ENSG00000273983/ENSG00000180596/ENSG00000275379/ENSG00000196747/ENSG00000184260/ENSG00000062822/ENSG00000286522/ENSG00000184897/ENSG00000197153/ENSG00000203811/ENSG00000278677/ENSG00000277157/ENSG00000276180/ENSG00000184678/ENSG00000273802/ENSG00000203852/ENSG00000196787/ENSG00000183598/ENSG00000116044/ENSG00000184270/ENSG00000188375/ENSG00000170345/ENSG00000275714/ENSG00000234289/ENSG00000276903/ENSG00000172977/ENSG00000197837/ENSG00000166848/ENSG00000101189/ENSG00000278588/ENSG00000130522/ENSG00000274641/ENSG00000124575/ENSG00000143799/ENSG00000277075/ENSG00000274997/ENSG00000187475/ENSG00000197061/ENSG00000270882/ENSG00000203814/ENSG00000188486/ENSG00000125952/ENSG00000274183
GOCC_CHAPERONE_COMPLEX	33	-0.674974981540211	-2.33327173641893	1.09414718499743e-06	0.000142537537827392	0.000125927889958897	5096	tags=61%, list=18%, signal=50%	ENSG00000105401/ENSG00000110958/ENSG00000151929/ENSG00000090520/ENSG00000096384/ENSG00000150773/ENSG00000168439/ENSG00000150753/ENSG00000135624/ENSG00000112208/ENSG00000183527/ENSG00000166226/ENSG00000109971/ENSG00000156261/ENSG00000120438/ENSG00000146731/ENSG00000115484/ENSG00000175792/ENSG00000163468/ENSG00000165506
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	86	-0.509433522169525	-2.09144234542395	1.84138130813085e-06	0.000236806357716161	0.000209211730541884	6000	tags=44%, list=21%, signal=35%	ENSG00000185246/ENSG00000165630/ENSG00000170860/ENSG00000229388/ENSG00000174243/ENSG00000125870/ENSG00000007392/ENSG00000141759/ENSG00000106355/ENSG00000100028/ENSG00000175324/ENSG00000100410/ENSG00000074201/ENSG00000137574/ENSG00000136875/ENSG00000104852/ENSG00000117360/ENSG00000204392/ENSG00000082516/ENSG00000168883/ENSG00000164167/ENSG00000115128/ENSG00000092208/ENSG00000115524/ENSG00000108883/ENSG00000064703/ENSG00000183431/ENSG00000174720/ENSG00000060688/ENSG00000167088/ENSG00000131043/ENSG00000146007/ENSG00000102241/ENSG00000182004/ENSG00000140830/ENSG00000023734/ENSG00000196504/ENSG00000152147
GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN	19	0.776062685461765	2.32801556931422	2.06193029529584e-06	0.000257323972644315	0.000227338463992412	5171	tags=74%, list=18%, signal=60%	ENSG00000270276/ENSG00000124635/ENSG00000278705/ENSG00000197238/ENSG00000158406/ENSG00000276966/ENSG00000274618/ENSG00000273542/ENSG00000277157/ENSG00000276180/ENSG00000197837/ENSG00000277075/ENSG00000197061/ENSG00000270882
GOCC_RNA_POLYMERASE_II_HOLOENZYME	71	-0.518697413298484	-2.08675377510973	3.04712029257736e-06	0.000359596042998159	0.000317692950380295	7013	tags=55%, list=25%, signal=42%	ENSG00000168002/ENSG00000153767/ENSG00000102387/ENSG00000145736/ENSG00000134058/ENSG00000165632/ENSG00000137947/ENSG00000020426/ENSG00000101413/ENSG00000135801/ENSG00000166477/ENSG00000198730/ENSG00000255529/ENSG00000163125/ENSG00000196284/ENSG00000130699/ENSG00000148835/ENSG00000110768/ENSG00000165417/ENSG00000183474/ENSG00000141425/ENSG00000147133/ENSG00000140307/ENSG00000137815/ENSG00000187325/ENSG00000134371/ENSG00000028839/ENSG00000188342/ENSG00000272047/ENSG00000197780/ENSG00000144231/ENSG00000147669/ENSG00000213780/ENSG00000064313/ENSG00000111358/ENSG00000047315/ENSG00000122484/ENSG00000140395/ENSG00000197265
GOCC_RIBOSOMAL_SUBUNIT	169	-0.405253381909827	-1.86399938476839	3.81419033121266e-06	0.000425112702359935	0.000375575068988063	5962	tags=36%, list=21%, signal=28%	ENSG00000149792/ENSG00000125445/ENSG00000112306/ENSG00000110700/ENSG00000048544/ENSG00000114391/ENSG00000165502/ENSG00000254858/ENSG00000172590/ENSG00000197728/ENSG00000125691/ENSG00000143314/ENSG00000136897/ENSG00000182180/ENSG00000082515/ENSG00000233927/ENSG00000197345/ENSG00000074071/ENSG00000204822/ENSG00000266472/ENSG00000109475/ENSG00000243147/ENSG00000242485/ENSG00000171863/ENSG00000243927/ENSG00000089009/ENSG00000137154/ENSG00000106591/ENSG00000163319/ENSG00000185608/ENSG00000037241/ENSG00000182774/ENSG00000122026/ENSG00000161970/ENSG00000132313/ENSG00000278845/ENSG00000241343/ENSG00000175581/ENSG00000265681/ENSG00000259494/ENSG00000138326/ENSG00000116251/ENSG00000135900/ENSG00000136522/ENSG00000172172/ENSG00000143947/ENSG00000061794/ENSG00000146223/ENSG00000067248/ENSG00000181991/ENSG00000198015/ENSG00000090263/ENSG00000114686/ENSG00000178694/ENSG00000115364/ENSG00000112996/ENSG00000135972/ENSG00000132676/ENSG00000169288/ENSG00000113048
GOCC_CATALYTIC_STEP_2_SPLICEOSOME	85	-0.487867227044993	-1.99766003607952	4.63334955876359e-06	0.000497519899982116	0.000439544783586612	7151	tags=54%, list=25%, signal=41%	ENSG00000171566/ENSG00000153015/ENSG00000162385/ENSG00000150316/ENSG00000139343/ENSG00000113593/ENSG00000110107/ENSG00000189091/ENSG00000170860/ENSG00000100109/ENSG00000125944/ENSG00000174243/ENSG00000125870/ENSG00000165119/ENSG00000111196/ENSG00000147274/ENSG00000133226/ENSG00000076650/ENSG00000100028/ENSG00000099783/ENSG00000153187/ENSG00000122566/ENSG00000204392/ENSG00000170144/ENSG00000067596/ENSG00000101343/ENSG00000115128/ENSG00000115524/ENSG00000108883/ENSG00000183431/ENSG00000060688/ENSG00000112739/ENSG00000167088/ENSG00000096401/ENSG00000163510/ENSG00000021776/ENSG00000169045/ENSG00000137168/ENSG00000100941/ENSG00000092199/ENSG00000109536/ENSG00000116752/ENSG00000182004/ENSG00000108654/ENSG00000039123/ENSG00000101452
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	243	-0.362587524427867	-1.72713893898758	9.70123782843254e-06	0.000926791587209589	0.000818794198271414	7252	tags=45%, list=25%, signal=34%	ENSG00000198382/ENSG00000123975/ENSG00000123612/ENSG00000140521/ENSG00000168002/ENSG00000001497/ENSG00000153767/ENSG00000147082/ENSG00000102387/ENSG00000145736/ENSG00000163660/ENSG00000135446/ENSG00000134058/ENSG00000171453/ENSG00000165632/ENSG00000135932/ENSG00000111725/ENSG00000137947/ENSG00000020426/ENSG00000101911/ENSG00000167258/ENSG00000101413/ENSG00000148229/ENSG00000164362/ENSG00000141506/ENSG00000009413/ENSG00000135801/ENSG00000082258/ENSG00000166477/ENSG00000269900/ENSG00000198730/ENSG00000255529/ENSG00000163125/ENSG00000196284/ENSG00000163513/ENSG00000121989/ENSG00000196419/ENSG00000130699/ENSG00000148835/ENSG00000120833/ENSG00000143933/ENSG00000103043/ENSG00000105810/ENSG00000175305/ENSG00000175224/ENSG00000106617/ENSG00000051382/ENSG00000112237/ENSG00000132356/ENSG00000107443/ENSG00000058091/ENSG00000115170/ENSG00000253729/ENSG00000101082/ENSG00000145675/ENSG00000110768/ENSG00000100413/ENSG00000163491/ENSG00000165417/ENSG00000152556/ENSG00000183474/ENSG00000141425/ENSG00000058600/ENSG00000078142/ENSG00000137054/ENSG00000147133/ENSG00000067177/ENSG00000221978/ENSG00000125630/ENSG00000140307/ENSG00000137815/ENSG00000156873/ENSG00000187325/ENSG00000117877/ENSG00000148606/ENSG00000132664/ENSG00000213341/ENSG00000134371/ENSG00000028839/ENSG00000188342/ENSG00000082805/ENSG00000105173/ENSG00000272047/ENSG00000107949/ENSG00000197780/ENSG00000144231/ENSG00000147669/ENSG00000213780/ENSG00000013503/ENSG00000068654/ENSG00000064313/ENSG00000180008/ENSG00000111358/ENSG00000115350/ENSG00000126775/ENSG00000164329/ENSG00000047315/ENSG00000105849/ENSG00000163558/ENSG00000197442/ENSG00000122484/ENSG00000129315/ENSG00000079246/ENSG00000113356/ENSG00000114302/ENSG00000140395/ENSG00000196455/ENSG00000197265/ENSG00000126581
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	91	-0.483022684036419	-2.01962612989637	1.01800269991918e-05	0.00096335708329144	0.000851098781590819	7268	tags=54%, list=25%, signal=40%	ENSG00000128534/ENSG00000105618/ENSG00000171566/ENSG00000153015/ENSG00000150316/ENSG00000139343/ENSG00000110107/ENSG00000189091/ENSG00000134748/ENSG00000185246/ENSG00000165630/ENSG00000170860/ENSG00000100109/ENSG00000125870/ENSG00000160799/ENSG00000007392/ENSG00000204560/ENSG00000141759/ENSG00000111196/ENSG00000106355/ENSG00000100028/ENSG00000100410/ENSG00000143368/ENSG00000136875/ENSG00000104852/ENSG00000117360/ENSG00000204392/ENSG00000067596/ENSG00000113141/ENSG00000101343/ENSG00000164167/ENSG00000115128/ENSG00000115524/ENSG00000108883/ENSG00000122692/ENSG00000183431/ENSG00000060688/ENSG00000167088/ENSG00000096401/ENSG00000163510/ENSG00000021776/ENSG00000137168/ENSG00000273559/ENSG00000146007/ENSG00000102241/ENSG00000116752/ENSG00000182004/ENSG00000005436/ENSG00000196504
