Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOMF_TRANSLATION_REGULATOR_ACTIVITY	136	-0.463741122253805	-2.06390586714767	9.75406816345325e-08	1.83775532899791e-05	1.62360494203059e-05	4794	tags=43%, list=17%, signal=36%	ENSG00000100129/ENSG00000113742/ENSG00000130811/ENSG00000172239/ENSG00000137449/ENSG00000156508/ENSG00000140598/ENSG00000104408/ENSG00000228716/ENSG00000145191/ENSG00000099622/ENSG00000107954/ENSG00000178982/ENSG00000114942/ENSG00000063046/ENSG00000114867/ENSG00000089154/ENSG00000204574/ENSG00000119718/ENSG00000205609/ENSG00000151247/ENSG00000184110/ENSG00000175376/ENSG00000111361/ENSG00000136231/ENSG00000149187/ENSG00000178952/ENSG00000171817/ENSG00000116251/ENSG00000253626/ENSG00000114784/ENSG00000164347/ENSG00000103342/ENSG00000106263/ENSG00000107581/ENSG00000110321/ENSG00000101210/ENSG00000214575/ENSG00000112339/ENSG00000168827/ENSG00000135930/ENSG00000149100/ENSG00000169714/ENSG00000070785/ENSG00000156976/ENSG00000067248/ENSG00000092345/ENSG00000158417/ENSG00000136381/ENSG00000100664/ENSG00000147677/ENSG00000073792/ENSG00000232119/ENSG00000189369/ENSG00000134001/ENSG00000075151/ENSG00000120705/ENSG00000104131/ENSG00000085760
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	30	-0.723058321784307	-2.43063921909052	2.18473631720081e-07	3.84475263120024e-05	3.39673038864518e-05	4841	tags=70%, list=17%, signal=58%	ENSG00000196497/ENSG00000124207/ENSG00000132341/ENSG00000149196/ENSG00000064419/ENSG00000025800/ENSG00000130227/ENSG00000086200/ENSG00000182481/ENSG00000102753/ENSG00000105576/ENSG00000108424/ENSG00000169180/ENSG00000136243/ENSG00000065150/ENSG00000114030/ENSG00000137040/ENSG00000083312/ENSG00000186432/ENSG00000132953/ENSG00000124571
GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY	33	-0.691313428160692	-2.38975091973558	2.99365705988127e-07	5.17747827028776e-05	4.5741558597351e-05	5420	tags=61%, list=19%, signal=49%	ENSG00000171103/ENSG00000166166/ENSG00000126814/ENSG00000087995/ENSG00000138050/ENSG00000145331/ENSG00000066651/ENSG00000165055/ENSG00000160193/ENSG00000122435/ENSG00000104907/ENSG00000162623/ENSG00000123600/ENSG00000037474/ENSG00000155275/ENSG00000178694/ENSG00000137760/ENSG00000174173/ENSG00000183665/ENSG00000136932
GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	105	-0.490100790860211	-2.10168250957684	3.34532513125189e-07	5.68761972738775e-05	5.02485143265115e-05	5973	tags=50%, list=21%, signal=39%	ENSG00000100129/ENSG00000113742/ENSG00000130811/ENSG00000172239/ENSG00000137449/ENSG00000156508/ENSG00000140598/ENSG00000104408/ENSG00000228716/ENSG00000145191/ENSG00000178982/ENSG00000114942/ENSG00000063046/ENSG00000114867/ENSG00000089154/ENSG00000204574/ENSG00000119718/ENSG00000205609/ENSG00000151247/ENSG00000184110/ENSG00000175376/ENSG00000111361/ENSG00000149187/ENSG00000178952/ENSG00000171817/ENSG00000253626/ENSG00000114784/ENSG00000164347/ENSG00000103342/ENSG00000106263/ENSG00000107581/ENSG00000110321/ENSG00000101210/ENSG00000214575/ENSG00000112339/ENSG00000168827/ENSG00000135930/ENSG00000149100/ENSG00000070785/ENSG00000156976/ENSG00000067248/ENSG00000092345/ENSG00000158417/ENSG00000100664/ENSG00000147677/ENSG00000232119/ENSG00000189369/ENSG00000134001/ENSG00000075151/ENSG00000120705/ENSG00000104131/ENSG00000085760
GOMF_PHOSPHOLIPID_BINDING	425	0.328410624119078	1.66612310710196	3.58147114923058e-07	5.88946509802163e-05	5.20317611826959e-05	4211	tags=27%, list=15%, signal=24%	ENSG00000073605/ENSG00000004777/ENSG00000125775/ENSG00000182487/ENSG00000122359/ENSG00000157734/ENSG00000096433/ENSG00000105559/ENSG00000059915/ENSG00000149043/ENSG00000169403/ENSG00000130703/ENSG00000158517/ENSG00000186635/ENSG00000137497/ENSG00000165178/ENSG00000181790/ENSG00000168556/ENSG00000100151/ENSG00000103066/ENSG00000159733/ENSG00000159363/ENSG00000106086/ENSG00000136286/ENSG00000130477/ENSG00000137575/ENSG00000162341/ENSG00000154146/ENSG00000103365/ENSG00000146192/ENSG00000167851/ENSG00000185359/ENSG00000136059/ENSG00000007516/ENSG00000196975/ENSG00000136717/ENSG00000133056/ENSG00000166289/ENSG00000117868/ENSG00000141580/ENSG00000111344/ENSG00000072134/ENSG00000142208/ENSG00000128641/ENSG00000137841/ENSG00000159753/ENSG00000103202/ENSG00000123700/ENSG00000161800/ENSG00000010322/ENSG00000140563/ENSG00000105963/ENSG00000187091/ENSG00000186815/ENSG00000130340/ENSG00000160460/ENSG00000182511/ENSG00000198873/ENSG00000124126/ENSG00000011405/ENSG00000164674/ENSG00000137501/ENSG00000063245/ENSG00000106266/ENSG00000128298/ENSG00000115687/ENSG00000158411/ENSG00000002330/ENSG00000078246/ENSG00000124772/ENSG00000146005/ENSG00000079482/ENSG00000168994/ENSG00000125637/ENSG00000197321/ENSG00000138772/ENSG00000100344/ENSG00000186472/ENSG00000090020/ENSG00000204922/ENSG00000175662/ENSG00000157954/ENSG00000118960/ENSG00000130724/ENSG00000100365/ENSG00000073921/ENSG00000112335/ENSG00000172575/ENSG00000101464/ENSG00000177731/ENSG00000125447/ENSG00000188089/ENSG00000089169/ENSG00000288602/ENSG00000139641/ENSG00000162627/ENSG00000085449/ENSG00000042493/ENSG00000164111/ENSG00000104341/ENSG00000108518/ENSG00000143457/ENSG00000117215/ENSG00000132718/ENSG00000166140/ENSG00000170743/ENSG00000148158/ENSG00000113163/ENSG00000174307/ENSG00000086289/ENSG00000154358/ENSG00000141738/ENSG00000147162/ENSG00000167914/ENSG00000165861/ENSG00000119392
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	48	-0.624848654293612	-2.36158519426419	6.94558021870279e-07	0.00010556229571789	9.32613075937142e-05	4794	tags=58%, list=17%, signal=49%	ENSG00000104408/ENSG00000145191/ENSG00000178982/ENSG00000063046/ENSG00000114867/ENSG00000119718/ENSG00000205609/ENSG00000151247/ENSG00000184110/ENSG00000175376/ENSG00000111361/ENSG00000114784/ENSG00000106263/ENSG00000107581/ENSG00000110321/ENSG00000135930/ENSG00000149100/ENSG00000070785/ENSG00000156976/ENSG00000067248/ENSG00000158417/ENSG00000100664/ENSG00000147677/ENSG00000232119/ENSG00000134001/ENSG00000075151/ENSG00000104131/ENSG00000085760
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	64	-0.548163721971339	-2.16635215517164	2.81112373607175e-06	0.000335695026149235	0.000296577076867018	5420	tags=50%, list=19%, signal=41%	ENSG00000171103/ENSG00000029639/ENSG00000166166/ENSG00000071462/ENSG00000126814/ENSG00000087995/ENSG00000108592/ENSG00000145388/ENSG00000137574/ENSG00000138050/ENSG00000145331/ENSG00000168228/ENSG00000066651/ENSG00000165055/ENSG00000160193/ENSG00000171861/ENSG00000122435/ENSG00000162851/ENSG00000104907/ENSG00000162623/ENSG00000180917/ENSG00000086189/ENSG00000123600/ENSG00000037474/ENSG00000162639/ENSG00000127804/ENSG00000155275/ENSG00000178694/ENSG00000137760/ENSG00000174173/ENSG00000183665/ENSG00000136932
GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA	74	-0.52228284347647	-2.10104324363928	3.19510025679341e-06	0.00037267500785924	0.000329247846535419	4966	tags=51%, list=17%, signal=43%	ENSG00000174243/ENSG00000132153/ENSG00000204560/ENSG00000150990/ENSG00000079785/ENSG00000124228/ENSG00000134815/ENSG00000173809/ENSG00000182810/ENSG00000135829/ENSG00000067596/ENSG00000005100/ENSG00000145833/ENSG00000088205/ENSG00000136271/ENSG00000064703/ENSG00000198231/ENSG00000185163/ENSG00000047188/ENSG00000168872/ENSG00000156414/ENSG00000111364/ENSG00000021776/ENSG00000156502/ENSG00000080007/ENSG00000125485/ENSG00000163214/ENSG00000278053/ENSG00000156976/ENSG00000067248/ENSG00000145907/ENSG00000110367/ENSG00000174953/ENSG00000165732/ENSG00000108654/ENSG00000178105/ENSG00000039123/ENSG00000101452
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	213	-0.383453741144947	-1.8023891994664	5.67100850966766e-06	0.000592561316254961	0.000523511191259781	5420	tags=36%, list=19%, signal=30%	ENSG00000171103/ENSG00000029639/ENSG00000166166/ENSG00000137364/ENSG00000168300/ENSG00000118894/ENSG00000093010/ENSG00000142611/ENSG00000071462/ENSG00000126814/ENSG00000100483/ENSG00000138738/ENSG00000164091/ENSG00000087995/ENSG00000126856/ENSG00000108592/ENSG00000150756/ENSG00000145388/ENSG00000137574/ENSG00000132423/ENSG00000116237/ENSG00000138050/ENSG00000145331/ENSG00000168228/ENSG00000010165/ENSG00000170364/ENSG00000066651/ENSG00000119812/ENSG00000084774/ENSG00000053328/ENSG00000165055/ENSG00000173113/ENSG00000061455/ENSG00000085276/ENSG00000160193/ENSG00000156017/ENSG00000146476/ENSG00000171861/ENSG00000117222/ENSG00000197006/ENSG00000122435/ENSG00000140905/ENSG00000152455/ENSG00000162851/ENSG00000103037/ENSG00000104907/ENSG00000162623/ENSG00000180917/ENSG00000165671/ENSG00000145391/ENSG00000110066/ENSG00000086189/ENSG00000123600/ENSG00000164169/ENSG00000100304/ENSG00000037474/ENSG00000159131/ENSG00000162639/ENSG00000127804/ENSG00000155275/ENSG00000143919/ENSG00000019485/ENSG00000103707/ENSG00000100462/ENSG00000117543/ENSG00000178694/ENSG00000185238/ENSG00000171262/ENSG00000137760/ENSG00000005194/ENSG00000174173/ENSG00000138363/ENSG00000183665/ENSG00000101247/ENSG00000155542/ENSG00000136932/ENSG00000127720
GOMF_RIBOSOME_BINDING	70	-0.521041370185227	-2.09525834387871	6.93301799809438e-06	0.000709643913662089	0.000626950360106945	5937	tags=49%, list=21%, signal=39%	ENSG00000106803/ENSG00000113742/ENSG00000137449/ENSG00000040341/ENSG00000140598/ENSG00000178982/ENSG00000136319/ENSG00000172766/ENSG00000143183/ENSG00000089154/ENSG00000162972/ENSG00000153037/ENSG00000184110/ENSG00000082516/ENSG00000108561/ENSG00000185728/ENSG00000154059/ENSG00000104626/ENSG00000253626/ENSG00000170473/ENSG00000214575/ENSG00000142864/ENSG00000105821/ENSG00000050426/ENSG00000198793/ENSG00000168924/ENSG00000103512/ENSG00000185238/ENSG00000164134/ENSG00000138430/ENSG00000151806/ENSG00000134001/ENSG00000120705/ENSG00000113048
